,CH,CU,FC,FF,FT,stand_L,home_team,balls,strikes,on_3b,on_2b,on_1b,outs_when_up,inning,at_bat_number,pitch_number,bat_score,fld_score,prev_CH,prev_CU,prev_FC,prev_FF,prev_FT,ball,blocked_ball,called_strike,foul,foul_bunt,foul_tip,hit_by_pitch,hit_into_play,hit_into_play_no_out,hit_into_play_score,missed_bunt,swinging_strike,swinging_strike_blocked,release_speed,zone,pfx_x,pfx_z,plate_x,plate_z
13784,0,0,0,1,0,0,0,0,0,0,0,0,0,2,16,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,89.6,3.0,1.2561,1.6347666666666667,0.529,3.2430000000000003
13785,0,0,0,1,0,0,0,0,1,0,0,0,0,2,15,2,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,89.2,9.0,0.9749833333333332,1.1202,0.569,1.872
13786,0,0,0,1,0,0,0,0,0,0,0,0,0,2,15,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,94.1,1.0,0.6980416666666666,1.7523,-0.706,3.604
13787,0,0,0,1,0,0,0,1,2,0,0,0,2,1,8,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,93.8,1.0,0.642375,1.6892333333333331,-0.637,3.65
13788,0,0,0,1,0,0,0,1,1,0,0,0,2,1,8,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,84.5,5.0,1.1698166666666667,1.5043333333333333,0.116,2.8280000000000003
13789,1,0,0,0,0,0,0,1,0,0,0,0,2,1,8,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,93.6,12.0,0.492075,1.7193333333333332,0.263,4.052
13790,0,0,0,1,0,0,0,0,0,0,0,0,2,1,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,88.8,6.0,1.2825416666666667,1.211933333333333,0.461,2.301
13791,0,0,0,1,0,0,0,0,1,0,0,0,1,1,7,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,91.2,6.0,0.57975,1.8856,0.6,2.761
13792,0,0,0,1,0,0,0,0,0,0,0,0,1,1,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,91.5,3.0,0.5783583333333332,1.8053333333333328,0.687,3.0380000000000003
13793,0,0,0,1,0,1,0,0,1,0,0,0,0,1,6,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,90.1,4.0,0.9123583333333332,1.9056666666666668,-0.42,1.854
13794,0,0,1,0,0,0,0,0,2,0,1,0,2,9,79,4,0,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,92.4,6.0,0.8525166666666666,2.3973,0.551,2.919
13795,0,0,0,1,0,0,0,0,2,0,1,0,2,9,79,3,0,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,91.5,8.0,0.934625,2.0504333333333333,-0.187,1.977
13796,0,0,0,1,0,0,0,0,1,0,1,0,2,9,79,2,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,81.1,5.0,1.5664416666666667,0.845,0.027000000000000003,2.482
13797,1,0,0,0,0,0,0,0,0,0,1,0,2,9,79,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,82.6,3.0,1.3966583333333331,1.220533333333333,0.606,3.197
13798,1,0,0,0,0,0,0,1,1,0,0,0,2,9,78,3,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,82.1,14.0,1.4370166666666668,1.237733333333333,0.146,0.965
13799,1,0,0,0,0,0,0,1,0,0,0,0,2,9,78,2,0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,72.4,12.0,-0.6463083333333332,-0.43496666666666656,1.109,4.2639999999999985
13800,0,1,0,0,0,0,0,0,0,0,0,0,2,9,78,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,91.1,4.0,0.951325,2.0705,-0.361,2.824
13801,0,0,0,1,0,0,0,0,1,0,0,0,1,9,77,2,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,82.3,14.0,1.661075,0.7962666666666666,0.895,2.126
13802,1,0,0,0,0,0,0,0,0,0,0,0,1,9,77,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,88.3,12.0,1.385525,1.4814,1.167,2.536
13803,0,0,0,1,0,0,0,2,1,0,0,0,0,9,76,4,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,82.1,12.0,1.2421833333333332,1.1101666666666663,1.232,3.23
13804,1,0,0,0,0,0,0,1,1,0,0,0,0,9,76,3,0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,73.3,7.0,-0.3290083333333333,-0.6155666666666666,-0.622,1.645
13805,0,1,0,0,0,0,0,0,1,0,0,0,0,9,76,2,0,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,88.6,14.0,0.817725,2.1651,0.873,1.989
13806,0,0,0,1,0,0,0,0,0,0,0,0,0,9,76,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,83.4,14.0,1.285325,1.2477666666666665,1.069,2.396
13807,1,0,0,0,0,0,0,2,2,0,0,0,2,8,71,5,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,83.6,6.0,1.1781666666666668,1.4498666666666669,0.737,2.484
13808,1,0,0,0,0,0,0,2,1,0,0,0,2,8,71,4,0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,74.4,13.0,-0.17731666666666665,-0.2515,-2.79,0.589
13809,0,1,0,0,0,0,0,1,1,0,0,0,2,8,71,3,0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,74.0,7.0,-0.5363666666666665,-0.1741,-0.6970000000000001,1.932
13810,0,1,0,0,0,0,0,0,1,0,0,0,2,8,71,2,0,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,88.1,9.0,1.185125,1.7222,0.383,1.851
13811,0,0,0,1,0,0,0,0,0,0,0,0,2,8,71,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,87.8,5.0,1.2922833333333332,1.3997,0.13699999999999998,2.274
13812,0,0,0,1,0,0,0,0,1,0,0,0,1,8,70,2,0,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,87.3,5.0,1.4036166666666667,1.2936333333333332,0.034,2.2430000000000003
13813,0,0,0,1,0,0,0,0,0,0,0,0,1,8,70,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,83.1,1.0,1.285325,1.0012333333333332,-0.647,3.0380000000000003
13814,1,0,0,0,0,1,0,1,2,0,0,0,0,8,69,4,0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,74.5,13.0,-0.08685833333333333,-0.6141333333333332,-1.3159999999999998,-0.377
13815,0,1,0,0,0,1,0,0,2,0,0,0,0,8,69,3,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,74.8,13.0,-0.3025666666666666,-0.3360666666666666,-1.389,1.165
13816,0,1,0,0,0,1,0,0,1,0,0,0,0,8,69,2,0,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,84.8,1.0,0.007775,1.5631,-0.309,2.722
13817,0,0,1,0,0,1,0,0,0,0,0,0,0,8,69,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,76.4,7.0,-0.3832833333333333,-0.4536,-0.321,2.115
13818,0,1,0,0,0,0,0,0,2,1,0,1,2,7,64,3,0,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,74.3,3.0,-0.568375,-0.3561333333333333,0.736,3.306
13819,0,1,0,0,0,0,0,0,1,1,0,1,2,7,64,2,0,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,88.3,6.0,1.1948666666666667,1.5072,0.451,2.291
13820,0,0,0,1,0,0,0,0,0,1,0,1,2,7,64,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,81.9,4.0,1.5567,1.2563666666666664,-0.575,2.359
13821,1,0,0,0,0,1,0,1,0,0,0,1,2,7,63,2,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,82.6,12.0,0.9415833333333332,1.4713666666666667,0.341,3.994
13822,1,0,0,0,0,1,0,0,0,0,0,1,2,7,63,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,90.8,4.0,0.93045,1.9343333333333328,-0.715,2.741
13823,0,0,0,1,0,0,0,1,0,0,0,0,2,7,62,2,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,87.2,11.0,0.05926666666666666,1.5516333333333332,-0.957,3.674
13824,0,0,0,1,0,0,0,0,0,0,0,0,2,7,62,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,84.9,9.0,1.2783666666666669,1.2191,0.598,1.818
13825,1,0,0,0,0,0,0,2,2,0,0,0,1,7,61,6,0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,77.8,13.0,0.1038,-0.22426666666666664,-2.158,0.008
13826,0,1,0,0,0,0,0,1,2,0,0,0,1,7,61,5,0,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,91.5,2.0,1.0042083333333331,2.193766666666667,-0.024,3.155
13827,0,0,0,1,0,0,0,1,2,0,0,0,1,7,61,4,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,88.8,11.0,0.20956666666666665,1.194733333333333,-1.419,3.672
13828,0,0,0,1,0,0,0,0,2,0,0,0,1,7,61,3,0,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,92.1,4.0,0.901225,1.9544,-0.784,2.684
13829,0,0,0,1,0,0,0,0,1,0,0,0,1,7,61,2,0,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,91.0,13.0,0.872,1.9587,-0.96,2.365
13830,0,0,0,1,0,0,0,0,0,0,0,0,1,7,61,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,83.0,14.0,0.9722,1.1617666666666664,1.064,1.919
13831,1,0,0,0,0,0,0,0,2,0,0,0,0,7,60,4,0,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,89.2,13.0,0.5867083333333332,1.5674,-1.102,2.319
13832,0,0,0,1,0,0,0,0,2,0,0,0,0,7,60,3,0,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,73.5,3.0,-0.6407416666666667,-0.4235,0.614,3.042
13833,0,1,0,0,0,0,0,0,1,0,0,0,0,7,60,2,0,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,89.0,8.0,1.0403916666666668,2.037533333333333,0.145,1.829
13834,0,0,0,1,0,0,0,0,0,0,0,0,0,7,60,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,90.6,8.0,1.1531166666666668,1.4083,-0.044,1.846
13835,0,0,0,1,0,0,0,1,1,0,0,0,2,6,52,3,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,90.6,6.0,0.88035,1.5530666666666668,0.555,2.351
13836,0,0,0,1,0,0,0,1,0,0,0,0,2,6,52,2,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,89.1,14.0,1.2199166666666668,1.5588,1.342,2.087
13837,0,0,0,1,0,0,0,0,0,0,0,0,2,6,52,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,91.6,14.0,1.0710083333333331,1.3925333333333332,0.8640000000000001,2.148
13838,0,0,0,1,0,0,0,2,2,0,0,0,1,6,51,5,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,90.2,13.0,0.18869166666666665,1.4828333333333332,-1.018,1.21
13839,0,0,0,1,0,0,0,1,2,0,0,0,1,6,51,4,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,89.7,11.0,0.5393916666666666,1.3782,-1.301,3.339
13840,0,0,0,1,0,0,0,0,2,0,0,0,1,6,51,3,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,83.5,3.0,1.0292583333333332,1.2778666666666665,0.54,2.929
13841,1,0,0,0,0,0,0,0,1,0,0,0,1,6,51,2,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,74.8,1.0,-0.5419333333333332,-0.1268,-0.361,3.176
13842,0,1,0,0,0,0,0,0,0,0,0,0,1,6,51,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,84.0,9.0,1.3507333333333331,1.1374,0.366,1.545
13843,1,0,0,0,0,0,0,1,1,0,0,0,0,6,50,3,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,88.5,9.0,1.193475,1.7164666666666668,0.523,1.398
13844,0,0,0,1,0,0,0,0,1,0,0,0,0,6,50,2,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,81.5,2.0,1.2908916666666668,1.3595666666666668,0.23,3.143
13845,1,0,0,0,0,0,0,0,0,0,0,0,0,6,50,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,88.0,8.0,0.4906833333333332,1.405433333333333,0.199,2.167
13846,0,0,0,1,0,1,0,0,0,0,0,0,2,5,46,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,87.9,9.0,0.734225,1.604666666666667,0.568,1.933
13847,0,0,0,1,0,0,0,0,0,0,0,0,1,5,45,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,90.6,8.0,0.8817416666666666,1.8583666666666667,-0.231,1.6909999999999998
13848,0,0,0,1,0,1,0,3,1,0,0,0,0,5,44,5,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,89.9,1.0,0.7314416666666665,1.9400666666666668,-0.563,2.819
13849,0,0,0,1,0,1,0,3,0,0,0,0,0,5,44,4,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,90.4,3.0,0.71335,1.9343333333333328,0.613,3.197
13850,0,0,0,1,0,1,0,2,0,0,0,0,0,5,44,3,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,90.3,13.0,0.6382,2.1593666666666667,-1.344,1.715
13851,0,0,0,1,0,1,0,1,0,0,0,0,0,5,44,2,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,90.7,13.0,0.7871083333333333,2.024633333333333,-0.159,0.745
13852,0,0,0,1,0,1,0,0,0,0,0,0,0,5,44,1,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,90.2,7.0,0.6075833333333333,1.4828333333333332,-0.6559999999999999,2.294
13853,0,0,0,1,0,0,0,1,2,0,0,0,2,4,37,5,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,83.7,12.0,1.3368166666666668,1.2922,1.214,2.7510000000000003
13854,1,0,0,0,0,0,0,1,2,0,0,0,2,4,37,4,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,76.9,7.0,0.10240833333333332,-0.4206333333333333,-0.443,1.775
13855,0,1,0,0,0,0,0,1,1,0,0,0,2,4,37,3,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,90.6,6.0,1.243575,1.2262666666666664,0.782,2.478
13856,0,0,0,1,0,0,0,1,0,0,0,0,2,4,37,2,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,89.1,14.0,1.38135,1.6648666666666667,1.445,1.785
13857,0,0,0,1,0,0,0,0,0,0,0,0,2,4,37,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,84.3,13.0,1.5706166666666668,1.181833333333333,-0.201,0.8420000000000001
13858,1,0,0,0,0,0,0,0,2,0,0,0,1,4,36,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,84.6,5.0,1.2129583333333331,1.0299,0.155,2.593
13859,1,0,0,0,0,0,0,0,1,0,0,0,1,4,36,2,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,89.0,7.0,1.2087833333333329,1.4269333333333332,-0.31,1.582
13860,0,0,0,1,0,0,0,0,0,0,0,0,1,4,36,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,83.2,14.0,1.185125,1.0514,0.234,0.853
13861,1,0,0,0,0,0,0,0,1,0,0,0,0,4,35,2,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,91.0,9.0,0.8942666666666667,2.0131666666666668,0.552,1.761
13862,0,0,0,1,0,0,0,0,0,0,0,0,0,4,35,1,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,93.2,2.0,1.3075916666666667,1.7007,-0.259,3.402
13863,0,0,0,1,0,0,0,0,0,0,1,1,2,3,29,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,94.2,13.0,1.068225,1.9056666666666668,-0.967,2.027
13864,0,0,0,1,0,0,0,0,2,0,0,1,2,3,28,3,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,92.9,8.0,0.826075,1.9257333333333333,-0.211,1.901
13865,0,0,0,1,0,0,0,0,1,0,0,1,2,3,28,2,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,84.0,9.0,1.3465583333333333,1.4412666666666667,0.795,1.912
13866,1,0,0,0,0,0,0,0,0,0,0,1,2,3,28,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,83.8,12.0,1.39805,1.1216333333333333,1.3019999999999998,2.959
13867,1,0,0,0,0,0,0,0,0,0,0,1,1,3,27,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,84.7,9.0,1.3368166666666668,1.1875666666666664,0.7070000000000001,1.538
13868,1,0,0,0,0,0,0,2,2,0,0,0,1,3,26,6,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,90.5,11.0,0.21095833333333328,1.4398333333333333,-1.226,3.026
13869,0,0,0,1,0,0,0,2,2,0,0,0,1,3,26,5,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,90.8,11.0,0.3139416666666666,1.6333333333333333,-1.02,3.803
13870,0,0,0,1,0,0,0,1,2,0,0,0,1,3,26,4,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,92.4,2.0,0.7718,1.9458,-0.214,2.713
13871,0,0,0,1,0,0,0,1,1,0,0,0,1,3,26,3,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,85.3,6.0,1.3966583333333331,1.1488666666666665,0.754,2.324
13872,1,0,0,0,0,0,0,1,0,0,0,0,1,3,26,2,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,87.7,12.0,1.168425,1.3509666666666669,1.504,2.994
13873,0,0,0,1,0,0,0,0,0,0,0,0,1,3,26,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,83.5,13.0,1.4745916666666667,0.8994666666666666,-0.353,1.432
13874,1,0,0,0,0,0,0,1,2,0,0,0,0,3,25,4,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,88.7,14.0,1.0751833333333332,1.7480000000000002,0.7090000000000001,0.8690000000000001
13875,0,0,0,1,0,0,0,0,2,0,0,0,0,3,25,3,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,90.6,6.0,0.8205083333333333,1.9343333333333328,0.362,2.969
13876,0,0,0,1,0,0,0,0,1,0,0,0,0,3,25,2,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,88.6,5.0,0.7481416666666666,2.1120666666666668,-0.113,2.512
13877,0,0,0,1,0,0,0,0,0,0,0,0,0,3,25,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,90.2,6.0,1.26445,1.3839333333333332,0.444,2.588
13878,0,0,0,1,0,0,0,1,0,0,0,0,2,2,16,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,84.2,12.0,1.09745,1.0958333333333332,1.469,3.5810000000000004
13879,1,0,0,0,0,0,0,0,0,0,0,0,2,2,16,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,95.1,7.0,0.9749833333333332,1.6347666666666667,-0.725,1.797
13880,0,0,0,1,0,1,0,1,2,0,0,0,1,2,15,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,91.0,14.0,1.1169333333333331,1.4986,1.401,2.324
13881,0,0,0,1,0,1,0,0,2,0,0,0,1,2,15,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,84.8,9.0,1.051525,1.1517333333333333,0.524,1.618
13882,1,0,0,0,0,1,0,0,2,0,0,0,1,2,15,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,75.2,3.0,-0.4306,-0.5396,0.366,2.8110000000000004
13883,0,1,0,0,0,1,0,0,1,0,0,0,1,2,15,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,92.0,11.0,0.8219,1.6949666666666667,-0.232,3.981
13884,0,0,0,1,0,1,0,0,0,0,0,0,1,2,15,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,93.7,1.0,0.83025,1.9816333333333327,-0.682,3.254
13885,0,0,0,1,0,0,0,0,2,0,0,0,0,2,14,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,92.9,2.0,0.8358166666666667,2.145033333333333,0.264,3.1710000000000003
13886,0,0,0,1,0,0,0,0,1,0,0,0,0,2,14,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,82.1,14.0,1.4119666666666668,1.2090666666666663,0.444,1.384
13887,1,0,0,0,0,0,0,0,0,0,0,0,0,2,14,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,77.5,4.0,-0.22185,-0.05083333333333332,-0.815,2.822
13888,0,1,0,0,0,0,0,0,2,1,0,1,2,1,9,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,93.8,7.0,0.934625,1.8354333333333333,-0.5529999999999999,1.776
13889,0,0,0,1,0,0,0,0,1,1,0,1,2,1,9,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,93.8,5.0,0.9902916666666668,1.92,0.009000000000000001,2.227
13890,0,0,0,1,0,0,0,0,0,1,0,1,2,1,9,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,89.3,14.0,1.4050083333333332,1.3968333333333331,0.588,0.959
13891,0,0,0,1,0,0,0,3,1,1,0,0,2,1,8,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,91.6,9.0,1.0557,1.5516333333333332,0.55,1.669
13892,0,0,0,1,0,0,0,2,1,1,0,0,2,1,8,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,85.3,12.0,1.4244916666666667,0.9496333333333332,1.15,2.596
13893,1,0,0,0,0,0,0,1,1,1,0,0,2,1,8,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,93.6,13.0,0.9735916666666669,1.8139333333333327,-0.8809999999999999,1.949
13894,0,0,0,1,0,0,0,1,0,1,0,0,2,1,8,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,92.9,13.0,0.892875,1.8755666666666668,-1.5659999999999998,1.889
13895,0,0,0,1,0,0,0,0,0,1,0,0,2,1,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,93.4,7.0,0.9986416666666668,1.9458,-0.506,1.836
13896,0,0,0,1,0,0,0,0,2,0,0,1,1,1,7,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,83.9,9.0,1.1572916666666668,0.716,0.415,1.977
13897,1,0,0,0,0,0,0,0,1,0,0,1,1,1,7,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,83.5,6.0,0.96385,1.181833333333333,0.399,2.593
13898,1,0,0,0,0,0,0,0,0,0,0,1,1,1,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,83.9,9.0,0.9944666666666668,1.0499666666666665,0.7929999999999999,1.524
13899,1,0,0,0,0,0,0,0,2,0,0,1,0,1,6,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,83.2,3.0,1.302025,0.9654,0.612,3.33
13900,1,0,0,0,0,0,0,0,1,0,0,1,0,1,6,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,88.8,6.0,1.51495,1.5688333333333333,0.485,2.343
13901,0,0,0,1,0,0,0,0,0,0,0,1,0,1,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,92.2,11.0,0.817725,1.7723666666666669,-0.941,2.7060000000000004
13902,0,0,0,1,0,0,0,1,2,0,0,0,0,1,5,5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,92.2,5.0,0.759275,1.9529666666666667,0.017,2.4930000000000003
13903,0,0,0,1,0,0,0,1,2,0,0,0,0,1,5,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,91.1,9.0,0.9332333333333332,1.955833333333333,0.779,1.736
13904,0,0,0,1,0,0,0,1,1,0,0,0,0,1,5,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,89.6,12.0,1.001425,1.8798666666666668,1.2009999999999998,3.077
13905,0,0,0,1,0,0,0,1,0,0,0,0,0,1,5,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,89.0,14.0,0.8580833333333331,2.132133333333333,1.142,1.949
13906,0,1,0,0,0,0,1,1,2,0,0,1,2,9,61,4,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,93.6,9.0,0.3779583333333333,2.099166666666666,0.4,1.743
13907,0,0,0,1,0,0,1,1,1,0,0,1,2,9,61,3,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,87.8,12.0,0.834425,1.3036666666666668,0.989,2.781
13908,0,0,0,1,0,0,1,1,0,0,0,1,2,9,61,2,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,91.8,12.0,0.325075,1.9415,0.463,3.918
13909,0,0,0,1,0,0,1,0,0,0,0,1,2,9,61,1,0,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,89.4,14.0,1.018125,1.4140333333333333,1.161,2.314
13910,0,0,0,1,0,1,1,1,2,0,0,1,1,9,60,4,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,82.7,9.0,0.8399916666666666,1.1015666666666664,0.285,2.011
