,CH,CU,FC,FF,SI,batter,stand_L,home_team,balls,strikes,on_3b,on_2b,on_1b,outs_when_up,inning,at_bat_number,pitch_number,bat_score,fld_score,prev_CH,prev_CU,prev_FC,prev_FF,prev_SI,ball,blocked_ball,called_strike,foul,foul_bunt,foul_tip,hit_by_pitch,hit_into_play,hit_into_play_no_out,hit_into_play_score,missed_bunt,swinging_strike,swinging_strike_blocked,release_speed,zone,pfx_x,pfx_z,plate_x,plate_z
18921,0,0,0,1,0,458731,1,0,1,0,0,0,1,0,2,18,2,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,93.7,13.0,0.7314416666666665,1.832566666666667,-0.986,1.5419999999999998
18922,0,0,0,1,0,458731,1,0,0,0,0,0,1,0,2,18,1,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,93.3,14.0,0.7940666666666666,2.0017,0.5670000000000001,1.398
18923,0,0,0,1,0,431145,0,0,3,1,0,0,0,0,2,17,5,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,85.2,8.0,1.49825,1.4326666666666668,0.16899999999999998,1.618
18924,1,0,0,0,0,431145,0,0,2,1,0,0,0,0,2,17,4,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,94.2,14.0,0.675775,2.0619,1.477,2.056
18925,0,0,0,1,0,431145,0,0,1,1,0,0,0,0,2,17,3,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,85.8,14.0,1.5163416666666667,0.9510666666666664,0.948,2.045
18926,1,0,0,0,0,431145,0,0,1,0,0,0,0,0,2,17,2,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,74.2,14.0,-0.4473,-0.5267,0.568,1.457
18927,0,1,0,0,0,431145,0,0,0,0,0,0,0,0,2,17,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,89.3,2.0,-0.0465,1.2090666666666663,0.232,2.7030000000000003
18928,0,0,1,0,0,116662,0,0,2,1,0,0,0,0,2,16,4,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,91.9,6.0,0.5352166666666666,1.9744666666666668,0.412,2.324
18929,0,0,0,1,0,116662,0,0,2,0,0,0,0,0,2,16,3,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,91.5,12.0,1.1559,1.1417,1.905,3.722
18930,0,0,0,1,0,116662,0,0,1,0,0,0,0,0,2,16,2,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,93.6,12.0,0.66325,1.9802,1.182,3.802
18931,0,0,0,1,0,116662,0,0,0,0,0,0,0,0,2,16,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,92.4,8.0,-0.06041666666666666,1.411166666666667,0.08900000000000001,1.624
18932,0,0,0,1,0,430897,0,0,2,2,0,1,1,2,1,9,5,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,93.6,6.0,1.36465,1.0743333333333331,0.498,2.3
18933,0,0,0,0,1,430897,0,0,2,1,0,1,1,2,1,9,4,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,94.0,14.0,0.5073833333333332,2.0131666666666668,1.379,2.157
18934,0,0,0,1,0,430897,0,0,2,0,0,1,1,2,1,9,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,87.0,14.0,1.4801583333333332,1.0614333333333332,1.073,1.287
18935,1,0,0,0,0,430897,0,0,1,0,0,1,1,2,1,9,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,95.0,14.0,0.608975,1.8870333333333331,1.861,2.012
18936,0,0,0,1,0,430897,0,0,0,0,0,1,1,2,1,9,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,90.9,13.0,0.07596666666666665,1.3954,-0.8590000000000001,2.271
18937,0,0,0,1,0,429664,1,0,0,1,0,0,1,2,1,8,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,94.7,4.0,0.7439666666666666,1.877,-0.5329999999999999,2.258
18938,0,0,0,1,0,429664,1,0,0,0,0,0,1,2,1,8,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,92.1,13.0,0.021691666666666658,1.4283666666666668,-0.87,1.71
18939,0,0,1,0,0,121347,0,0,1,2,0,0,1,1,1,7,4,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,94.9,14.0,1.2700166666666668,1.0499666666666665,1.21,1.855
18940,0,0,0,0,1,121347,0,0,1,1,0,0,1,1,1,7,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,90.9,5.0,-0.067375,1.5201,0.181,2.5540000000000003
18941,0,0,0,1,0,121347,0,0,1,0,0,0,1,1,1,7,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,94.4,12.0,0.6994333333333332,1.6548333333333332,2.154,3.051
18942,0,0,0,1,0,121347,0,0,0,0,0,0,1,1,1,7,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,86.5,9.0,1.6040166666666669,1.3595666666666668,0.738,1.744
18943,1,0,0,0,0,407893,0,0,0,1,0,1,0,1,1,6,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,94.8,14.0,1.1252833333333332,1.8297,0.838,1.648
18944,0,0,0,1,0,407893,0,0,0,0,0,1,0,1,1,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,90.5,4.0,0.241575,1.1517333333333333,-0.513,2.067
18945,0,0,0,1,0,434158,1,0,2,1,0,0,1,0,1,5,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,95.0,4.0,0.73005,1.8067666666666669,-0.6859999999999999,2.356
18946,0,0,0,1,0,434158,1,0,2,0,0,0,1,0,1,5,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,90.0,11.0,0.05926666666666666,1.0729,-1.565,2.536
18947,0,0,1,0,0,434158,1,0,1,0,0,0,1,0,1,5,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,94.7,13.0,0.558875,1.856933333333333,-0.962,1.408
18948,0,0,0,1,0,434158,1,0,0,0,0,0,1,0,1,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,78.1,13.0,-0.4820916666666666,-0.5926333333333332,-2.991,0.68
18949,0,1,0,0,0,116539,0,0,1,2,0,0,0,0,1,4,6,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,94.3,1.0,0.4976416666666666,1.6806333333333332,-0.774,3.286
18950,0,0,0,1,0,116539,0,0,1,2,0,0,0,0,1,4,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,89.4,12.0,-0.2413333333333333,1.4498666666666669,1.596,2.925
18951,0,0,1,0,0,116539,0,0,0,2,0,0,0,0,1,4,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,92.4,12.0,0.775975,1.6519666666666668,0.507,3.829
18952,0,0,0,1,0,116539,0,0,0,2,0,0,0,0,1,4,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,93.0,12.0,0.8455583333333333,1.9372,1.045,3.531
18953,0,0,0,1,0,116539,0,0,0,1,0,0,0,0,1,4,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,92.5,2.0,0.7606666666666666,1.6835,0.07400000000000001,3.307
18954,0,0,0,1,0,488862,0,0,0,0,0,0,1,1,6,56,1,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,84.7,14.0,0.8998333333333332,0.4666,0.529,1.463
18955,1,0,0,0,0,434658,0,0,2,2,0,0,1,0,6,55,8,5,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,84.0,12.0,0.9944666666666668,0.22006666666666666,1.578,2.854
18956,1,0,0,0,0,434658,0,0,2,2,0,0,1,0,6,55,7,5,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,83.9,12.0,0.9624583333333332,0.1355,1.515,3.172
18957,1,0,0,0,0,434658,0,0,1,2,0,0,1,0,6,55,6,5,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,91.9,11.0,0.291675,1.2477666666666665,-0.57,4.401
18958,0,0,0,1,0,434658,0,0,0,2,0,0,1,0,6,55,5,5,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,76.1,7.0,-0.83975,-0.9266,-0.5660000000000001,1.818
18959,0,1,0,0,0,434658,0,0,0,2,0,0,1,0,6,55,4,5,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,91.4,7.0,-0.02145,0.7676,-0.596,1.7080000000000002
18960,0,0,1,0,0,434658,0,0,0,2,0,0,1,0,6,55,3,5,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,90.3,7.0,-0.3359666666666666,0.6156666666666666,-0.77,1.968
18961,0,0,1,0,0,434658,0,0,0,1,0,0,1,0,6,55,2,5,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,90.2,13.0,-0.560025,0.4494,-1.401,2.38
18962,0,0,1,0,0,434658,0,0,0,0,0,0,1,0,6,55,1,5,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,93.0,12.0,0.5226916666666666,1.2348666666666663,1.17,3.791
18963,0,0,0,1,0,150348,0,0,3,1,0,0,0,0,6,54,5,5,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,93.4,14.0,0.20121666666666665,1.2793,1.3130000000000002,2.166
18964,0,0,0,1,0,150348,0,0,2,1,0,0,0,0,6,54,4,5,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,92.8,14.0,1.19765,0.7131333333333332,1.44,1.671
18965,0,0,0,0,1,150348,0,0,1,1,0,0,0,0,6,54,3,5,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,92.6,14.0,1.051525,0.5755333333333332,0.399,0.764
18966,0,0,0,0,1,150348,0,0,0,1,0,0,0,0,6,54,2,5,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,93.7,6.0,0.6535083333333332,1.275,0.828,2.647
18967,0,0,0,1,0,150348,0,0,0,0,0,0,0,0,6,54,1,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,76.5,7.0,-0.2747333333333333,-0.6800666666666666,-0.69,2.036
18968,0,1,0,0,0,450317,0,0,1,2,0,0,0,0,6,53,4,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,90.9,13.0,-0.4612166666666666,1.0929666666666664,-0.977,0.7809999999999999
18969,0,0,1,0,0,450317,0,0,1,1,0,0,0,0,6,53,3,4,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,85.7,12.0,0.64655,0.6199666666666666,1.931,2.668
18970,1,0,0,0,0,450317,0,0,0,1,0,0,0,0,6,53,2,4,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,92.3,6.0,0.21930833333333327,1.3481,0.815,2.766
18971,0,0,0,1,0,450317,0,0,0,0,0,0,0,0,6,53,1,4,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,86.1,14.0,1.1906916666666667,0.6629666666666666,0.234,1.524
18972,1,0,0,0,0,407487,0,0,2,1,0,0,0,2,5,49,4,4,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,76.1,14.0,-0.631,-1.2032333333333332,0.26,0.757
18973,0,1,0,0,0,407487,0,0,1,1,0,0,0,2,5,49,3,4,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,92.6,6.0,0.475375,1.272133333333333,0.363,2.715
18974,0,0,0,1,0,407487,0,0,1,0,0,0,0,2,5,49,2,4,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,94.5,12.0,0.400225,1.2234,1.289,3.131
18975,0,0,0,1,0,407487,0,0,0,0,0,0,0,2,5,49,1,4,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,87.2,14.0,0.9694166666666668,0.2487333333333333,0.845,2.088
18976,1,0,0,0,0,431094,0,0,2,2,0,0,0,1,5,48,5,4,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,89.9,14.0,-0.5210583333333332,0.6199666666666666,1.284,2.299
18977,0,0,1,0,0,431094,0,0,1,2,0,0,0,1,5,48,4,4,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,91.8,2.0,-0.12721666666666664,0.6672666666666666,0.13699999999999998,3.011
18978,0,0,1,0,0,431094,0,0,1,1,0,0,0,1,5,48,3,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,86.1,8.0,1.1753833333333332,1.0528333333333333,0.236,1.681
18979,1,0,0,0,0,431094,0,0,1,0,0,0,0,1,5,48,2,4,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,93.9,13.0,0.81355,1.2363,-0.945,2.099
18980,0,0,0,1,0,431094,0,0,0,0,0,0,0,1,5,48,1,4,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,94.3,8.0,0.8692166666666666,0.9023333333333332,0.217,1.971
18981,0,0,0,0,1,429665,0,0,0,1,0,0,0,0,5,47,2,4,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,85.1,14.0,0.9443666666666664,0.3060666666666666,0.954,2.068
18982,1,0,0,0,0,429665,0,0,0,0,0,0,0,0,5,47,1,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,75.6,6.0,-0.9636083333333332,-1.0111666666666668,0.337,2.36
18983,0,1,0,0,0,430832,0,0,2,2,0,0,0,0,5,46,8,3,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,90.0,4.0,-0.635175,1.1804,-0.797,2.188
18984,0,0,1,0,0,430832,0,0,2,2,0,0,0,0,5,46,7,3,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,94.0,6.0,0.3654333333333333,1.3337666666666668,0.348,2.25
18985,0,0,0,1,0,430832,0,0,2,2,0,0,0,0,5,46,6,3,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,77.8,13.0,-1.1013833333333332,-0.9194333333333332,-0.867,1.283
18986,0,1,0,0,0,430832,0,0,1,2,0,0,0,0,5,46,5,3,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,90.8,13.0,-0.35545,0.5583333333333332,-0.94,2.119
18987,0,0,1,0,0,430832,0,0,1,2,0,0,0,0,5,46,4,3,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,94.6,12.0,0.6034083333333332,1.1187666666666665,1.256,4.641
18988,0,0,0,1,0,430832,0,0,0,2,0,0,0,0,5,46,3,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,75.4,12.0,-0.4528666666666666,-1.4669666666666668,1.234,2.974
18989,0,1,0,0,0,430832,0,0,0,1,0,0,0,0,5,46,2,3,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,92.2,14.0,0.767625,0.458,0.833,2.285
18990,0,0,0,0,1,430832,0,0,0,0,0,0,0,0,5,46,1,3,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,90.9,13.0,-0.45565,0.8263666666666666,-1.311,1.6
18991,0,0,1,0,0,279913,1,0,1,2,0,0,1,2,4,39,5,3,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,91.9,14.0,0.8163333333333331,0.5669333333333332,1.063,1.732
18992,0,0,0,0,1,279913,1,0,1,2,0,0,1,2,4,39,4,3,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,91.2,11.0,0.61315,1.3452333333333333,-0.441,4.57
18993,0,0,0,1,0,279913,1,0,0,2,0,0,1,2,4,39,3,3,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,89.4,9.0,1.1781666666666668,0.6615333333333332,0.461,2.136
18994,0,0,0,0,1,279913,1,0,0,1,0,0,1,2,4,39,2,3,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,89.0,9.0,0.6075833333333333,0.6042,0.728,2.166
18995,0,0,0,0,1,279913,1,0,0,0,0,0,1,2,4,39,1,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,90.9,5.0,1.1113666666666668,0.43506666666666655,0.25,2.57
18996,0,0,0,0,1,488862,0,0,3,1,0,0,0,2,4,38,5,3,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,91.3,6.0,0.2276583333333333,1.4828333333333332,0.353,2.382
18997,0,0,0,1,0,488862,0,0,3,0,0,0,0,2,4,38,4,3,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,94.3,7.0,0.5018166666666666,1.2062,-0.376,1.6740000000000002
18998,0,0,0,1,0,488862,0,0,2,0,0,0,0,2,4,38,3,3,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,74.6,12.0,-0.7646,-1.1688333333333332,1.896,3.404
18999,0,1,0,0,0,488862,0,0,1,0,0,0,0,2,4,38,2,3,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,91.1,13.0,-0.04093333333333332,1.2535,-2.314,1.5
19000,0,0,1,0,0,488862,0,0,0,0,1,0,0,1,4,38,1,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,76.4,8.0,-0.8007833333333331,-1.1559333333333333,0.154,2.1630000000000003
19001,0,1,0,0,0,434658,0,0,1,2,0,0,0,1,4,37,5,3,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,90.0,8.0,-0.6365666666666666,0.4551333333333333,0.266,1.634
19002,0,0,1,0,0,434658,0,0,1,2,0,0,0,1,4,37,4,3,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,76.2,5.0,-1.0471083333333333,-1.1674,-0.193,2.667
19003,0,1,0,0,0,434658,0,0,1,1,0,0,0,1,4,37,3,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,74.4,13.0,-0.843925,-1.3551666666666669,-0.129,1.216
19004,0,1,0,0,0,434658,0,0,1,0,0,0,0,1,4,37,2,3,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,74.9,12.0,-0.8369666666666666,-0.8635333333333332,1.5490000000000002,3.028
19005,0,1,0,0,0,434658,0,0,0,0,0,0,0,1,4,37,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,86.1,14.0,1.2658416666666668,0.544,0.921,1.857
19006,1,0,0,0,0,150348,0,0,0,1,0,0,0,0,4,36,2,3,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,92.3,3.0,0.5407833333333332,1.6247333333333331,0.424,2.9560000000000004
19007,0,0,0,1,0,150348,0,0,0,0,0,0,0,0,4,36,1,3,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,93.8,9.0,0.366825,1.0227333333333333,0.597,2.241
19008,0,0,0,1,0,450317,0,0,2,2,1,1,1,2,3,29,5,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,93.9,7.0,0.592275,1.1302333333333332,-0.339,1.788
19009,0,0,0,1,0,450317,0,0,2,1,1,1,1,2,3,29,4,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,85.0,14.0,1.1795583333333333,0.5683666666666666,1.771,2.246
19010,1,0,0,0,0,450317,0,0,1,1,1,1,1,2,3,29,3,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,83.8,14.0,1.1211083333333332,0.4508333333333333,1.116,2.322
19011,1,0,0,0,0,450317,0,0,1,0,1,1,1,2,3,29,2,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,92.0,13.0,-0.0298,1.1173333333333333,-1.494,2.349
19012,0,0,1,0,0,450317,0,0,0,0,1,1,1,2,3,29,1,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,83.2,12.0,0.8107666666666666,0.888,1.389,3.463
19013,1,0,0,0,0,407487,0,0,3,2,1,1,0,2,3,28,6,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,92.0,13.0,-0.04093333333333332,1.2105,-1.918,0.7879999999999999
19014,0,0,1,0,0,407487,0,0,2,2,1,1,0,2,3,28,5,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,95.9,14.0,0.667425,1.250633333333333,1.652,1.5530000000000002
19015,0,0,0,1,0,407487,0,0,1,2,1,1,0,2,3,28,4,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,95.6,12.0,0.5658333333333332,1.0987,1.423,3.881
19016,0,0,0,1,0,407487,0,0,0,2,1,1,0,2,3,28,3,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,92.3,13.0,-0.2900416666666666,1.4570333333333332,-1.231,1.741
19017,0,0,0,1,0,407487,0,0,0,1,1,1,0,2,3,28,2,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,94.5,12.0,1.0125583333333332,0.6672666666666666,1.136,2.643
19018,0,0,0,0,1,407487,0,0,0,0,1,1,0,2,3,28,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,94.7,11.0,0.2360083333333333,1.1660666666666664,-0.424,3.753
19019,0,0,0,1,0,431094,0,0,0,2,1,1,0,1,3,27,3,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,91.4,11.0,-0.18705833333333327,1.0858,-1.065,2.7460000000000004
19020,0,0,1,0,0,431094,0,0,0,1,1,1,0,1,3,27,2,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,75.1,6.0,-0.7451166666666666,-1.1272666666666669,0.555,2.2840000000000003
19021,0,1,0,0,0,431094,0,0,0,0,1,1,0,1,3,27,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,85.9,7.0,0.7940666666666666,0.9897666666666664,-0.338,1.634
19022,1,0,0,0,0,429665,0,0,1,1,0,0,1,1,3,26,3,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,85.4,9.0,1.1071916666666668,0.9869,0.65,1.916
19023,1,0,0,0,0,429665,0,0,1,0,0,0,1,1,3,26,2,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,94.4,14.0,0.20956666666666665,1.2219666666666664,0.782,1.4480000000000002
19024,0,0,0,1,0,429665,0,0,0,0,0,0,1,1,3,26,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,92.8,12.0,0.4823333333333332,0.8607666666666666,0.177,3.66
19025,0,0,0,1,0,430832,0,0,0,2,0,0,1,0,3,25,3,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,92.8,12.0,1.2714083333333333,0.8536,1.706,2.725
19026,0,0,0,0,1,430832,0,0,0,1,0,0,1,0,3,25,2,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,91.1,6.0,1.14755,0.8507333333333331,0.333,2.722
19027,0,0,0,0,1,430832,0,0,0,0,0,0,1,0,3,25,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,91.0,5.0,1.0376083333333332,0.3662666666666666,-0.166,2.717
19028,0,0,0,0,1,279913,1,0,0,1,0,0,0,0,3,24,2,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,92.9,13.0,0.6312416666666666,1.6233,-1.044,2.321
19029,0,0,0,1,0,279913,1,0,0,0,0,0,0,0,3,24,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,89.3,13.0,-0.20515,0.5741,-0.857,1.726
19030,0,0,1,0,0,488862,0,0,1,2,0,0,0,2,2,20,4,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,94.4,2.0,0.625675,1.1316666666666664,-0.259,3.056
19031,0,0,0,1,0,488862,0,0,1,1,0,0,0,2,2,20,3,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,74.6,4.0,-0.9135083333333331,-1.0283666666666669,-0.6759999999999999,2.582
19032,0,1,0,0,0,488862,0,0,1,0,0,0,0,2,2,20,2,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,76.1,13.0,-0.7158916666666666,-1.0541666666666667,-0.495,1.385
19033,0,1,0,0,0,488862,0,0,0,0,0,0,0,2,2,20,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,93.2,6.0,1.1169333333333331,0.1914,0.7959999999999999,2.884
19034,0,0,0,0,1,434658,0,0,1,1,0,0,0,1,2,19,3,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,77.5,13.0,-0.8870666666666666,-0.8420333333333331,-1.012,0.107
19035,0,1,0,0,0,434658,0,0,0,1,0,0,0,1,2,19,2,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,94.5,5.0,0.066225,1.5788666666666669,-0.135,2.202
19036,0,0,0,1,0,434658,0,0,0,0,0,0,0,1,2,19,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,92.8,5.0,0.4378,1.405433333333333,0.248,2.265
19037,0,0,0,1,0,150348,0,0,3,2,0,0,0,0,2,18,6,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,89.9,13.0,-0.25525,0.7547,-0.226,0.898
19038,0,0,1,0,0,150348,0,0,2,2,0,0,0,0,2,18,5,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,76.8,14.0,-0.8007833333333331,-1.4884666666666668,0.159,1.022
19039,0,1,0,0,0,150348,0,0,1,2,0,0,0,0,2,18,4,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,91.0,2.0,0.9666333333333332,0.4995666666666666,0.247,2.842
19040,0,0,0,0,1,150348,0,0,1,1,0,0,0,0,2,18,3,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,86.0,14.0,0.9499333333333332,0.22006666666666666,1.118,1.487
19041,1,0,0,0,0,150348,0,0,0,1,0,0,0,0,2,18,2,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,73.1,12.0,-1.07355,-1.1000333333333332,1.193,2.388
19042,0,1,0,0,0,150348,0,0,0,0,0,0,0,0,2,18,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,89.0,6.0,-0.4250333333333333,0.5053,0.628,3.096
19043,0,0,1,0,0,450317,0,0,2,2,0,0,1,2,1,11,5,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,94.8,12.0,0.517125,1.3423666666666667,1.599,3.865
