,CH,CU,FC,FF,SL,batter,stand_L,home_team,balls,strikes,on_3b,on_2b,on_1b,outs_when_up,inning,at_bat_number,pitch_number,bat_score,fld_score,prev_CH,prev_CU,prev_FC,prev_FF,prev_SL,ball,blocked_ball,called_strike,foul,foul_bunt,foul_tip,hit_by_pitch,hit_into_play,hit_into_play_no_out,hit_into_play_score,missed_bunt,swinging_strike,swinging_strike_blocked,release_speed,zone,pfx_x,pfx_z,plate_x,plate_z
25226,0,0,0,1,0,429841,0,1,0,0,0,1,1,1,3,23,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,93.5,2.0,-0.6509008333333332,1.70586,-0.092,2.85
25227,0,0,0,1,0,425773,1,1,1,1,0,1,1,0,3,22,3,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,93.7,11.0,-0.9506658333333332,1.6283166666666669,-0.978,2.785
25228,0,0,0,1,0,425773,1,1,1,0,0,1,1,0,3,22,2,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,83.3,11.0,0.2335033333333333,0.31309000000000003,-0.098,3.745
25229,0,0,0,0,1,425773,1,1,0,0,0,1,1,0,3,22,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,85.7,4.0,-1.6394016666666669,0.8904366666666667,-0.644,2.466
25230,1,0,0,0,0,110236,1,1,1,2,0,0,1,0,3,21,4,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,93.8,11.0,-1.1183616666666665,1.1857033333333329,-0.972,3.158
25231,0,0,0,1,0,110236,1,1,1,1,0,0,1,0,3,21,3,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,84.3,11.0,-1.5063583333333332,0.6589533333333332,-1.046,3.068
25232,1,0,0,0,0,110236,1,1,1,0,0,0,1,0,3,21,2,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,95.2,11.0,-0.6880583333333332,1.5874666666666668,-1.019,3.3480000000000003
25233,0,0,0,1,0,110236,1,1,0,0,0,0,1,0,3,21,1,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,93.4,2.0,-0.4712366666666666,1.7917166666666668,-0.24,3.532
25234,0,0,0,1,0,435263,1,1,3,0,0,0,0,0,3,20,4,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,94.2,11.0,-0.534975,1.7242066666666669,-1.127,3.294
25235,0,0,0,1,0,435263,1,1,2,0,0,0,0,0,3,20,3,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,83.9,12.0,0.19537166666666664,0.2784033333333333,0.928,2.55
25236,0,0,0,0,1,435263,1,1,1,0,0,0,0,0,3,20,2,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,83.6,11.0,0.4398875,0.23698,-1.426,2.7260000000000004
25237,0,0,0,0,1,435263,1,1,0,0,0,0,0,0,3,20,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,94.7,11.0,-0.8327916666666666,1.49344,-0.878,2.905
25238,0,0,0,1,0,116706,1,1,2,2,0,1,0,0,3,19,5,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,94.9,8.0,-1.072715,1.367306666666667,-0.022,1.704
25239,0,0,0,1,0,116706,1,1,2,1,0,1,0,0,3,19,4,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,84.9,14.0,-1.3915458333333333,0.48466,1.354,1.47
25240,1,0,0,0,0,116706,1,1,1,1,0,1,0,0,3,19,3,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,96.1,13.0,-0.9810041666666665,1.6536866666666667,-0.517,1.138
25241,0,0,0,1,0,116706,1,1,0,1,0,1,0,0,3,19,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,83.2,1.0,-1.2849441666666668,0.09135333333333333,-0.505,3.124
25242,1,0,0,0,0,116706,1,1,0,0,0,1,0,0,3,19,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,93.6,14.0,-0.95498,1.35541,0.884,2.0
25243,0,0,0,1,0,488862,0,1,1,0,0,0,0,0,3,18,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,93.1,13.0,-0.8217975000000001,1.4983133333333332,-1.027,0.923
25244,0,0,0,1,0,488862,0,1,0,0,0,0,0,0,3,18,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,85.7,13.0,-1.361625,0.5914433333333332,-0.865,2.321
25245,1,0,0,0,0,430637,1,1,0,2,0,1,0,2,2,13,4,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,96.0,11.0,-0.8311216666666666,1.547046666666667,-0.8140000000000001,3.719
25246,0,0,0,1,0,430637,1,1,0,2,0,1,0,2,2,13,3,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,95.9,4.0,-0.8540841666666665,1.63405,-0.43,2.596
25247,0,0,0,1,0,430637,1,1,0,1,0,1,0,2,2,13,2,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,84.3,7.0,-1.2852225,0.1571433333333333,-0.354,1.95
25248,1,0,0,0,0,430637,1,1,0,0,0,1,0,2,2,13,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,95.5,4.0,-0.9919983333333332,1.6251633333333333,-0.516,2.521
25249,0,0,0,1,0,450665,1,1,1,2,0,1,0,1,2,12,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,92.6,5.0,-0.80802,1.5281266666666669,-0.078,2.279
25250,0,0,0,1,0,450665,1,1,1,1,0,1,0,1,2,12,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,92.9,4.0,-1.0383408333333333,1.449293333333333,-0.374,2.526
25251,0,0,0,1,0,450665,1,1,1,0,0,1,0,1,2,12,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,93.0,13.0,-1.118083333333333,1.4425566666666667,-1.19,2.3080000000000003
25252,0,0,0,1,0,450665,1,1,0,0,0,1,0,1,2,12,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,83.0,8.0,-1.2930158333333333,0.4776366666666666,0.106,1.704
25253,1,0,0,0,0,457788,1,1,2,1,0,0,1,0,2,11,4,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,92.4,8.0,-1.0678441666666665,1.7087266666666667,-0.002,1.712
25254,0,0,0,1,0,457788,1,1,2,0,0,0,1,0,2,11,3,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,92.5,7.0,-1.1393758333333333,1.534433333333333,-0.565,1.452
25255,0,0,0,1,0,457788,1,1,1,0,0,0,1,0,2,11,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,91.5,11.0,-1.0953991666666665,1.5395933333333331,-1.4509999999999998,3.267
25256,0,0,0,1,0,457788,1,1,0,0,0,0,1,0,2,11,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,90.6,11.0,-1.1377058333333332,1.4897133333333332,-1.122,3.3510000000000004
25257,0,0,0,1,0,429841,0,1,0,0,0,0,0,0,2,10,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,95.7,5.0,-0.8567283333333333,1.2486266666666663,0.043,2.369
25258,0,0,0,1,0,425773,1,1,0,2,1,0,0,2,1,6,4,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,95.9,2.0,-0.8529708333333332,1.47022,0.174,3.1860000000000004
25259,0,0,0,1,0,425773,1,1,0,2,1,0,0,2,1,6,3,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,94.4,14.0,-1.0174658333333333,1.5573666666666668,0.879,1.935
25260,0,0,0,1,0,425773,1,1,0,1,1,0,0,2,1,6,2,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,94.2,1.0,-1.00842,1.47151,-0.516,2.894
25261,0,0,0,1,0,425773,1,1,0,0,1,0,0,2,1,6,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,84.5,4.0,-1.373036666666667,0.18724333333333326,-0.423,2.372
25262,1,0,0,0,0,110236,1,1,1,1,0,1,1,0,1,5,3,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,84.4,11.0,-1.4172916666666668,0.20716666666666664,-1.064,3.487
25263,1,0,0,0,0,110236,1,1,0,1,0,1,1,0,1,5,2,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,94.1,4.0,-0.8152566666666666,1.3233033333333333,-0.343,2.365
25264,0,0,0,1,0,110236,1,1,0,0,0,1,1,0,1,5,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,95.1,13.0,-0.9847616666666664,1.2537866666666664,-1.558,2.367
25265,0,0,0,1,0,435263,1,1,3,2,0,0,1,0,1,4,6,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,95.0,4.0,-0.9289558333333332,1.3696,-0.6729999999999999,2.696
25266,0,0,0,1,0,435263,1,1,3,1,0,0,1,0,1,4,5,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,92.9,13.0,-1.0553191666666664,1.2198166666666663,-1.086,2.066
25267,0,0,0,1,0,435263,1,1,2,1,0,0,1,0,1,4,4,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,86.3,14.0,0.176445,0.22035333333333326,1.306,2.109
25268,0,0,0,0,1,435263,1,1,1,1,0,0,1,0,1,4,3,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,92.8,7.0,-1.2259375,1.23974,-0.488,1.914
25269,0,0,0,1,0,435263,1,1,1,0,0,0,1,0,1,4,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,94.6,14.0,-1.0028533333333332,1.3359166666666669,1.035,1.742
25270,0,0,0,1,0,435263,1,1,0,0,0,0,1,0,1,4,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,85.6,4.0,-1.2315041666666668,0.49584,-0.585,2.78
25271,1,0,0,0,0,116706,1,1,1,2,0,1,0,0,1,3,4,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,94.2,9.0,-1.0739675,1.4548833333333333,0.5379999999999999,1.95
25272,0,0,0,1,0,116706,1,1,1,1,0,1,0,0,1,3,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,95.2,4.0,-0.8494916666666666,1.4914333333333332,-0.65,2.607
25273,0,0,0,1,0,116706,1,1,1,0,0,1,0,0,1,3,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,95.1,14.0,-1.2866141666666668,1.5562200000000002,1.139,0.13699999999999998
25274,0,0,0,1,0,116706,1,1,0,0,0,1,0,0,1,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,86.0,7.0,0.3335641666666666,0.6414666666666666,-0.425,2.14
25275,0,0,0,0,1,488862,0,1,0,0,0,1,0,0,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,94.0,8.0,-0.8632691666666665,1.6588466666666668,-0.175,2.0580000000000003
25276,0,0,0,1,0,430637,1,1,0,1,0,0,0,0,1,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,93.7,11.0,-0.9551191666666664,1.5771466666666667,-0.966,2.612
25277,0,0,0,1,0,448242,1,1,0,0,0,0,0,0,8,58,1,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,93.7,5.0,-0.8830308333333332,1.4920066666666667,-0.055,2.604
25278,0,0,0,1,0,429663,0,1,0,0,0,0,0,0,8,57,1,0,6,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,94.0,2.0,-0.8817783333333333,1.53171,-0.268,3.049
25279,0,0,0,1,0,452989,0,1,0,0,0,0,0,2,7,53,1,0,6,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,93.6,5.0,-1.16707,1.62975,-0.066,2.385
25280,0,0,0,1,0,460026,0,1,0,0,0,0,0,1,7,52,1,0,6,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,94.8,3.0,-0.8620166666666667,1.7462799999999998,0.653,3.215
25281,0,0,0,1,0,452104,1,1,1,2,0,0,0,0,7,51,4,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,84.2,4.0,-1.2771508333333332,0.36813,-0.8009999999999999,2.169
25282,1,0,0,0,0,452104,1,1,1,1,0,0,0,0,7,51,3,0,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,84.6,11.0,-1.3719233333333332,0.4784966666666666,-1.5119999999999998,2.737
25283,1,0,0,0,0,452104,1,1,0,1,0,0,0,0,7,51,2,0,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,92.8,7.0,-0.8535275000000001,1.4859866666666668,-0.385,1.787
25284,0,0,0,1,0,452104,1,1,0,0,0,0,0,0,7,51,1,0,6,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,92.7,8.0,-0.5885541666666666,1.39841,0.24,1.736
25285,0,0,0,1,0,450260,0,1,1,1,0,0,0,2,6,42,3,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,83.7,8.0,0.29752,0.3004766666666666,0.041,2.079
25286,0,0,0,0,1,450260,0,1,1,0,0,0,0,2,6,42,2,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,93.8,13.0,-0.7856141666666665,1.40744,-0.98,2.28
25287,0,0,0,1,0,450260,0,1,0,0,0,0,0,2,6,42,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,95.4,14.0,-0.7183966666666666,1.62287,0.863,2.265
25288,0,0,0,1,0,430668,0,1,3,2,0,0,0,1,6,41,6,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,93.7,6.0,-0.6901458333333332,1.55407,0.34600000000000003,2.545
25289,0,0,0,1,0,430668,0,1,3,1,0,0,0,1,6,41,5,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,93.2,6.0,-0.7377408333333332,1.4993166666666669,0.519,2.4290000000000003
25290,0,0,0,1,0,430668,0,1,3,0,0,0,0,1,6,41,4,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,93.4,14.0,-0.6279383333333332,1.56654,1.4580000000000002,2.339
25291,0,0,0,1,0,430668,0,1,2,0,0,0,0,1,6,41,3,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,84.2,14.0,0.37935,0.2484466666666666,0.962,1.806
25292,0,0,0,0,1,430668,0,1,1,0,0,0,0,1,6,41,2,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,85.0,14.0,0.1416533333333333,0.4892466666666666,1.4780000000000002,1.324
25293,0,0,0,0,1,430668,0,1,0,0,0,0,0,1,6,41,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,84.5,14.0,0.3003033333333333,0.5467233333333332,0.979,1.789
25294,0,0,0,0,1,275930,0,1,1,2,0,0,0,0,6,40,6,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,93.1,4.0,-0.7889541666666665,1.5678299999999998,-0.433,2.675
25295,0,0,0,1,0,275930,0,1,1,2,0,0,0,0,6,40,5,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,85.5,4.0,-1.4700358333333332,0.22307666666666665,-0.753,2.701
25296,1,0,0,0,0,275930,0,1,1,2,0,0,0,0,6,40,4,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,84.8,4.0,-1.3353225,0.68074,-0.491,2.766
25297,1,0,0,0,0,275930,0,1,1,1,0,0,0,0,6,40,3,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,92.7,9.0,-1.064365,1.2989366666666669,0.474,1.935
25298,0,0,0,1,0,275930,0,1,1,0,0,0,0,0,6,40,2,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,91.6,14.0,-1.0905283333333329,1.5496266666666667,1.056,0.321
25299,0,0,0,1,0,275930,0,1,0,0,0,0,0,0,6,40,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,94.1,5.0,-0.7561108333333332,1.5504866666666668,-0.142,2.298
25300,0,0,0,1,0,114789,1,1,2,0,0,0,1,2,5,33,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,85.7,14.0,-1.3653825000000002,0.6675533333333332,0.635,1.411
25301,1,0,0,0,0,114789,1,1,1,0,0,0,1,2,5,33,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,86.0,14.0,-1.5898583333333332,0.8331033333333331,0.073,0.652
25302,1,0,0,0,0,114789,1,1,0,0,0,0,1,2,5,33,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,93.7,9.0,-0.7359316666666665,1.6281733333333333,0.525,1.851
25303,0,0,0,1,0,429781,0,1,1,1,0,0,0,2,5,32,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,93.6,5.0,-0.9393933333333332,1.5233966666666667,0.246,2.41
25304,0,0,0,1,0,429781,0,1,1,0,0,0,0,2,5,32,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,93.5,12.0,-0.8140041666666665,1.74843,1.6669999999999998,2.4530000000000003
25305,0,0,0,1,0,429781,0,1,0,0,0,0,0,2,5,32,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,96.2,12.0,-0.4761075,1.5861766666666668,1.375,3.24
25306,0,0,0,1,0,429663,0,1,1,2,0,0,0,1,5,31,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,87.0,7.0,-1.1218408333333332,0.55862,-0.579,1.764
25307,1,0,0,0,0,429663,0,1,1,2,0,0,0,1,5,31,5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,93.6,2.0,-0.5550149999999999,1.6515366666666669,0.221,3.014
25308,0,0,0,1,0,429663,0,1,1,2,0,0,0,1,5,31,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,94.6,11.0,-0.7865883333333333,1.4047166666666668,-0.219,4.12
25309,0,0,0,1,0,429663,0,1,0,2,0,0,0,1,5,31,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,94.4,2.0,-1.0408458333333332,1.4107366666666667,-0.268,3.45
25310,0,0,0,1,0,429663,0,1,0,1,0,0,0,1,5,31,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,93.4,5.0,-0.9381408333333332,1.6956833333333332,-0.141,2.602
25311,0,0,0,1,0,429663,0,1,0,0,0,0,0,1,5,31,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,92.7,12.0,-0.5434641666666666,1.4234933333333333,0.077,4.066
25312,0,0,0,1,0,452989,0,1,1,2,0,0,0,0,5,30,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,94.5,14.0,-0.5536233333333332,0.9695566666666664,2.564,2.492
25313,0,0,0,1,0,452989,0,1,0,2,0,0,0,0,5,30,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,93.7,12.0,-0.72118,1.56181,0.84,3.155
25314,0,0,0,1,0,452989,0,1,0,1,0,0,0,0,5,30,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,82.5,2.0,0.3867258333333333,0.054229999999999993,-0.201,3.097
25315,0,0,0,0,1,452989,0,1,0,0,0,0,0,0,5,30,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,86.3,14.0,-1.491745833333333,0.5398433333333332,0.934,1.854
25316,1,0,0,0,0,460026,0,1,2,2,0,0,1,2,4,26,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,93.0,11.0,-0.8314,1.4223466666666669,-0.975,2.7
25317,0,0,0,1,0,460026,0,1,2,1,0,0,1,2,4,26,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,82.6,6.0,0.38408166666666654,0.21548,0.373,2.255
25318,0,0,0,0,1,460026,0,1,2,0,0,0,1,2,4,26,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,84.5,14.0,0.1626675,0.41371,1.038,2.168
25319,0,0,0,0,1,460026,0,1,1,0,0,0,1,2,4,26,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,93.5,14.0,-0.9381408333333332,1.5547866666666668,0.556,0.993
25320,0,0,0,1,0,460026,0,1,0,0,0,0,1,2,4,26,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,97.1,3.0,-0.9592941666666664,1.4333833333333332,0.6729999999999999,2.914
25321,0,0,0,1,0,452104,1,1,1,2,0,0,0,2,4,25,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,84.7,14.0,0.08723916666666665,0.06498,1.394,-0.8009999999999999
25322,0,0,0,0,1,452104,1,1,0,2,0,0,0,2,4,25,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,94.2,2.0,-0.8759333333333331,1.4593266666666669,-0.004,2.923
25323,0,0,0,1,0,452104,1,1,0,1,0,0,0,2,4,25,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,93.1,11.0,-0.7899283333333333,1.4647733333333333,-1.002,3.1260000000000003
25324,0,0,0,1,0,452104,1,1,0,0,0,0,0,2,4,25,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,83.2,11.0,0.3637633333333333,0.2440033333333333,-1.109,2.546
25325,0,0,0,0,1,450260,0,1,2,1,0,0,0,1,4,24,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,92.5,11.0,-0.7278600000000001,1.3564133333333332,-1.815,3.188
25326,0,0,0,1,0,450260,0,1,1,1,0,0,0,1,4,24,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,92.0,11.0,-0.7350966666666665,1.2374466666666664,-1.239,2.9160000000000004
25327,0,0,0,1,0,450260,0,1,0,1,0,0,0,1,4,24,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,93.2,12.0,-0.6849966666666666,1.5800133333333333,1.024,2.83
25328,0,0,0,1,0,450260,0,1,0,0,0,0,0,1,4,24,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,84.8,11.0,-1.25391,0.3252733333333333,-1.279,2.604
25329,1,0,0,0,0,430668,0,1,2,2,0,0,0,0,4,23,6,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,92.9,11.0,-0.6596683333333332,1.5646766666666667,-0.742,4.198
25330,0,0,0,1,0,430668,0,1,1,2,0,0,0,0,4,23,5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,94.9,5.0,-0.7825524999999999,1.6307533333333333,-0.027000000000000003,2.153
25331,0,0,0,1,0,430668,0,1,1,2,0,0,0,0,4,23,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,93.0,11.0,-0.8076024999999999,1.4769566666666667,-0.271,4.352
25332,0,0,0,1,0,430668,0,1,0,2,0,0,0,0,4,23,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,92.4,4.0,-0.6830483333333331,1.4583233333333332,-0.758,2.43
25333,0,0,0,1,0,430668,0,1,0,1,0,0,0,0,4,23,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,92.3,6.0,-0.7707233333333331,1.58847,0.28600000000000003,2.508
25334,0,0,0,1,0,430668,0,1,0,0,0,0,0,0,4,23,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,93.8,5.0,-0.6155525,1.5537833333333333,0.055,2.268
25335,0,0,0,1,0,275930,0,1,1,2,0,1,0,2,3,18,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,86.8,14.0,-1.5028791666666668,0.4830833333333332,1.254,-0.105
25336,1,0,0,0,0,275930,0,1,0,2,0,1,0,2,3,18,5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,95.4,12.0,-0.5693491666666666,1.6132666666666668,1.019,3.209
25337,0,0,0,1,0,275930,0,1,0,2,0,1,0,2,3,18,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,86.3,14.0,0.3048958333333333,0.5778266666666666,1.078,1.319
25338,0,0,0,0,1,275930,0,1,0,2,0,1,0,2,3,18,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,84.1,4.0,0.2744183333333333,0.39249666666666655,-0.405,2.519
25339,0,0,0,0,1,275930,0,1,0,1,0,1,0,2,3,18,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,84.5,5.0,0.2837425,0.38561666666666655,0.253,2.126
25340,0,0,0,0,1,275930,0,1,0,0,0,1,0,2,3,18,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,86.0,2.0,-1.3054016666666668,0.6860433333333332,-0.236,2.847
25341,1,0,0,0,0,114789,1,1,1,2,0,0,0,2,3,17,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,86.9,13.0,-1.5282075000000002,0.4964133333333332,-1.153,0.361
25342,1,0,0,0,0,114789,1,1,0,2,0,0,0,2,3,17,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,95.3,11.0,-0.4755508333333332,1.7418366666666667,-0.103,3.113
25343,0,0,0,1,0,114789,1,1,0,1,0,0,0,2,3,17,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,94.6,2.0,-0.4049933333333333,1.77337,0.066,2.7460000000000004
25344,0,0,0,1,0,114789,1,1,0,0,0,0,0,2,3,17,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,95.7,2.0,-0.920605833333333,1.6296066666666669,0.013,3.164
25345,0,0,0,1,0,429781,0,1,0,2,0,0,0,1,3,16,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,94.7,2.0,-0.60428,1.8248266666666668,0.01,3.4210000000000003
25346,0,0,0,1,0,429781,0,1,0,1,0,0,0,1,3,16,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,92.8,11.0,-0.5373408333333332,1.6880866666666667,-0.21600000000000005,4.261
