,CH,CU,FC,FF,FT,stand_L,home_team,balls,strikes,on_3b,on_2b,on_1b,outs_when_up,inning,at_bat_number,pitch_number,bat_score,fld_score,ball,blocked_ball,called_strike,foul,foul_bunt,foul_tip,hit_by_pitch,hit_into_play,hit_into_play_no_out,hit_into_play_score,missed_bunt,swinging_strike,swinging_strike_blocked,release_speed,zone,pfx_x,pfx_z,plate_x,plate_z
19399,0,0,0,1,0,1,0,0,1,0,1,0,2,3,21,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,90.3,12.0,1.1948666666666667,1.7494333333333332,1.451,2.642
19400,0,0,0,1,0,1,0,0,0,0,0,1,2,3,21,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,92.5,1.0,0.9054,1.7723666666666669,-0.321,2.651
19401,1,0,0,0,0,0,0,2,2,0,0,0,2,3,20,6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,84.9,13.0,1.1837333333333333,0.9224,-0.361,1.258
19402,1,0,0,0,0,0,0,1,2,0,0,0,2,3,20,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,84.0,14.0,1.3785666666666667,0.9066333333333332,0.341,0.354
19403,0,1,0,0,0,0,0,1,2,0,0,0,2,3,20,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,76.7,8.0,-0.63935,-0.7961666666666666,-0.027,1.867
19404,0,0,0,1,0,0,0,1,1,0,0,0,2,3,20,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,88.7,13.0,0.03004166666666666,1.2133666666666665,-1.166,1.992
19405,0,0,0,1,0,0,0,1,0,0,0,0,2,3,20,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,91.9,6.0,0.7328333333333332,1.7107333333333332,0.79,2.282
19406,0,0,0,1,0,0,0,0,0,0,0,0,2,3,20,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,92.3,5.0,0.7551,1.5659666666666667,0.252,2.452
19407,0,0,0,1,0,0,0,3,2,0,0,0,1,3,19,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,93.6,13.0,0.7898916666666665,1.4369666666666667,-1.604,2.497
19408,1,0,0,0,0,0,0,3,1,0,0,0,1,3,19,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,84.0,5.0,1.101625,0.6558,-0.204,1.987
19409,0,0,0,1,0,0,0,2,1,0,0,0,1,3,19,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,92.5,14.0,0.38074166666666653,1.663433333333333,1.217,1.159
19410,0,0,0,1,0,0,0,2,0,0,0,0,1,3,19,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,93.2,12.0,0.5032083333333331,1.6806333333333332,0.272,3.448
19411,1,0,0,0,0,0,0,1,0,0,0,0,1,3,19,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,83.0,12.0,1.0835333333333332,0.802,1.0,3.575
19412,0,0,0,1,0,0,0,0,0,0,0,0,1,3,19,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,87.6,13.0,0.08988333333333333,1.0026666666666664,-1.615,2.27
19413,1,0,0,0,0,0,0,3,2,0,0,0,0,3,18,8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,84.7,4.0,1.64855,0.4107,-0.609,2.391
19414,1,0,0,0,0,0,0,2,2,0,0,0,0,3,18,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,84.3,13.0,0.9666333333333332,1.2262666666666664,-0.182,0.659
19415,1,0,0,0,0,0,0,2,2,0,0,0,0,3,18,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,84.8,14.0,1.7139583333333333,0.7747666666666666,1.23,1.702
19416,0,0,0,1,0,0,0,2,2,0,0,0,0,3,18,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,92.6,4.0,0.6020166666666666,2.0318,-0.677,2.585
19417,1,0,0,0,0,0,0,2,1,0,0,0,0,3,18,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,84.2,7.0,1.1155416666666669,1.2348666666666663,-0.477,1.884
19418,0,0,1,0,0,0,0,1,1,0,0,0,0,3,18,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,87.2,11.0,-0.1801,1.0714666666666663,-1.578,2.537
19419,0,1,0,0,0,0,0,0,1,0,0,0,0,3,18,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,75.5,13.0,-0.2469,-0.3561333333333333,-1.545,1.764
19420,1,0,0,0,0,0,0,0,0,0,0,0,0,3,18,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,83.0,8.0,1.393875,0.9439,-0.047,1.55
19421,0,0,0,1,0,1,0,3,2,0,0,0,2,2,14,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,94.4,13.0,0.6813416666666666,1.8684,-1.081,1.993
19422,1,0,0,0,0,1,0,2,2,0,0,0,2,2,14,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,85.4,14.0,1.2825416666666667,1.1374,1.453,1.646
19423,0,0,0,1,0,1,0,2,2,0,0,0,2,2,14,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,88.1,13.0,0.02308333333333333,0.888,-1.006,2.21
19424,0,0,0,1,0,1,0,2,1,0,0,0,2,2,14,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,93.2,5.0,0.6938666666666666,2.271166666666667,-0.157,2.982
19425,0,0,0,1,0,1,0,1,1,0,0,0,2,2,14,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,88.5,13.0,0.032825,1.3495333333333333,-0.059,1.406
19426,1,0,0,0,0,1,0,1,0,0,0,0,2,2,14,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,83.9,6.0,1.2950666666666668,0.5468666666666666,0.591,2.533
19427,0,1,0,0,0,1,0,0,0,0,0,0,2,2,14,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,76.0,13.0,0.1191083333333333,-0.5281333333333332,-2.887,-1.668
19428,0,0,0,1,0,0,0,1,1,0,0,0,1,2,13,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,89.6,4.0,0.291675,1.619,-0.55,2.574
19429,0,0,0,1,0,0,0,1,0,0,0,0,1,2,13,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,93.1,4.0,0.6855166666666666,2.0877,-0.526,2.707
19430,0,0,0,1,0,0,0,0,0,0,0,0,1,2,13,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,93.2,12.0,0.61315,1.9959666666666669,1.172,4.419
19431,1,0,0,0,0,1,0,3,2,0,0,0,0,2,12,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,84.2,5.0,1.68195,0.8564666666666666,-0.025,2.332
19432,0,0,0,1,0,1,0,2,2,0,0,0,0,2,12,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,89.5,13.0,-0.0033583333333333334,1.6089666666666669,-1.615,0.364
19433,0,0,0,1,0,1,0,1,2,0,0,0,0,2,12,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,93.4,13.0,0.6354166666666666,1.9443666666666668,-1.361,1.902
19434,0,0,0,1,0,1,0,0,2,0,0,0,0,2,12,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,91.9,11.0,0.7161333333333332,1.7623333333333333,-0.922,4.053
19435,0,0,0,1,0,1,0,0,1,0,0,0,0,2,12,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,91.1,6.0,0.6743833333333332,2.0819666666666667,0.683,2.205
19436,0,0,1,0,0,1,0,0,0,0,0,0,0,2,12,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,85.7,7.0,-0.0298,1.4670666666666667,-0.756,1.83
19437,0,0,0,1,0,0,0,2,1,0,0,1,2,1,8,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,93.7,6.0,0.8525166666666666,1.9386333333333332,0.48,2.266
19438,1,0,0,0,0,0,0,2,0,0,0,1,2,1,8,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,84.7,14.0,1.4537166666666668,1.254933333333333,0.861,1.251
19439,0,0,0,1,0,0,0,1,0,0,0,1,2,1,8,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,89.6,13.0,0.04674166666666666,1.2692666666666663,-1.837,1.185
19440,0,0,0,1,0,0,0,0,0,0,0,1,2,1,8,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,89.1,13.0,0.158075,1.3151333333333333,-2.377,1.304
19441,0,0,0,1,0,0,0,1,0,0,0,1,1,1,7,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,92.3,7.0,0.8733916666666666,1.9644333333333333,-0.402,2.057
19442,0,0,0,1,0,0,0,0,0,0,0,1,1,1,7,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,89.3,13.0,0.308375,1.5731333333333333,-1.947,1.636
19443,0,0,0,1,0,1,0,0,0,0,0,1,0,1,6,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,91.9,9.0,0.8873083333333333,2.245366666666667,0.547,2.01
19444,0,0,0,1,0,0,0,1,0,0,0,0,0,1,5,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,90.9,7.0,0.834425,2.0991666666666666,-0.497,1.695
19445,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,90.3,13.0,0.8455583333333333,1.9959666666666669,-0.348,0.457
19446,1,0,0,0,0,0,0,0,0,0,0,0,2,7,65,1,4,9,0,0,0,0,0,0,0,1,0,0,0,0,0,81.4,14.0,1.4801583333333332,1.5072,1.11,2.49
19447,0,0,0,1,0,0,0,1,2,0,0,0,1,7,64,5,4,9,0,0,1,0,0,0,0,0,0,0,0,0,0,87.8,6.0,0.1316333333333333,1.4025666666666667,0.49,2.27
19448,1,0,0,0,0,0,0,1,2,0,0,0,1,7,64,4,4,9,0,0,0,1,0,0,0,0,0,0,0,0,0,82.2,5.0,1.7807583333333332,0.7848,0.11,1.86
19449,0,1,0,0,0,0,0,0,2,0,0,0,1,7,64,3,4,9,1,0,0,0,0,0,0,0,0,0,0,0,0,74.8,8.0,-0.125825,-0.7130333333333332,0.08,1.61
19450,0,0,0,1,0,0,0,0,1,0,0,0,1,7,64,2,4,9,0,0,1,0,0,0,0,0,0,0,0,0,0,86.7,2.0,0.09684166666666663,1.0944,0.13,2.43
19451,0,0,0,1,0,0,0,0,0,0,0,0,1,7,64,1,4,9,0,0,1,0,0,0,0,0,0,0,0,0,0,88.6,5.0,1.2073916666666669,2.1493333333333333,0.16,2.67
19452,1,0,0,0,0,0,0,0,2,0,0,0,0,7,63,3,4,9,0,0,0,0,0,0,0,0,0,0,0,1,0,81.3,14.0,1.7376166666666668,0.7733333333333331,0.96,1.28
19453,0,1,0,0,0,0,0,0,1,0,0,0,0,7,63,2,4,9,0,0,0,1,0,0,0,0,0,0,0,0,0,72.8,8.0,0.024475,-0.8535,-0.11,1.94
19454,0,0,0,1,0,0,0,0,0,0,0,0,0,7,63,1,4,9,0,0,1,0,0,0,0,0,0,0,0,0,0,88.2,4.0,1.2700166666666668,1.8139333333333332,-0.59,2.6
19455,1,0,0,0,0,0,0,3,2,0,0,0,2,6,56,6,4,7,0,0,0,0,0,0,0,0,0,0,0,1,0,83.0,5.0,1.6332416666666667,0.9854666666666664,0.14,2.38
19456,1,0,0,0,0,0,0,2,2,0,0,0,2,6,56,5,4,7,1,0,0,0,0,0,0,0,0,0,0,0,0,83.5,14.0,1.7584916666666668,0.8679333333333331,0.13,1.42
19457,1,0,0,0,0,0,0,2,1,0,0,0,2,6,56,4,4,7,0,0,0,0,0,0,0,0,0,0,0,1,0,83.6,5.0,1.8294666666666668,0.9697,0.06,2.48
19458,0,0,0,1,0,0,0,1,1,0,0,0,2,6,56,3,4,7,1,0,0,0,0,0,0,0,0,0,0,0,0,88.3,13.0,0.7829333333333331,1.160333333333333,-0.01,0.89
19459,1,0,0,0,0,0,0,1,0,0,0,0,2,6,56,2,4,7,0,0,0,0,0,0,0,0,0,0,0,1,0,83.4,6.0,1.3632583333333332,0.8550333333333331,0.73,2.37
19460,1,0,0,0,0,0,0,0,0,0,0,0,2,6,56,1,4,7,1,0,0,0,0,0,0,0,0,0,0,0,0,81.8,14.0,1.83225,1.3595666666666668,1.16,2.53
19461,0,1,0,0,0,0,0,0,2,0,0,0,1,6,55,3,4,7,0,0,0,0,0,0,0,1,0,0,0,0,0,76.9,3.0,-0.2803,-0.5912,0.39,3.19
19462,0,0,0,1,0,0,0,0,1,0,0,0,1,6,55,2,4,7,0,0,0,1,0,0,0,0,0,0,0,0,0,87.2,5.0,0.3904833333333333,1.146,0.25,2.24
19463,1,0,0,0,0,0,0,0,0,0,0,0,1,6,55,1,4,7,0,0,0,1,0,0,0,0,0,0,0,0,0,83.2,8.0,1.6040166666666669,1.229133333333333,-0.04,1.71
19464,1,0,0,0,0,0,0,0,2,0,0,0,0,6,54,3,4,7,0,0,0,0,0,0,0,1,0,0,0,0,0,82.8,8.0,1.694475,0.9066333333333332,0.03,1.92
19465,0,1,0,0,0,0,0,0,1,0,0,0,0,6,54,2,4,7,0,0,0,1,0,0,0,0,0,0,0,0,0,74.5,13.0,-0.3944166666666665,-0.7804,-1.01,1.11
19466,0,0,0,1,0,0,0,0,0,0,0,0,0,6,54,1,4,7,0,0,1,0,0,0,0,0,0,0,0,0,0,90.8,4.0,1.393875,1.8053333333333332,-0.44,2.61
19467,0,1,0,0,0,0,0,0,2,0,0,0,2,5,49,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,1,76.4,13.0,-0.04093333333333332,-0.43066666666666653,-0.44,1.38
19468,0,0,0,1,0,0,0,0,1,0,0,0,2,5,49,2,4,7,0,0,1,0,0,0,0,0,0,0,0,0,0,86.9,6.0,0.2151333333333333,1.0843666666666665,0.65,2.66
19469,1,0,0,0,0,0,0,0,0,0,0,0,2,5,49,1,4,7,0,0,1,0,0,0,0,0,0,0,0,0,0,86.1,3.0,0.5686166666666665,1.3667333333333331,0.3,3.25
19470,1,0,0,0,0,0,0,0,0,0,0,0,2,5,48,1,3,7,0,0,0,0,0,0,0,0,0,1,0,0,0,86.9,5.0,1.6708166666666668,1.669166666666667,0.14,2.85
19471,1,0,0,0,0,1,0,0,2,0,0,0,1,5,47,3,3,7,0,0,0,0,0,0,0,0,0,0,0,1,0,82.6,6.0,1.722308333333333,0.9252666666666663,0.61,2.4
19472,0,1,0,0,0,1,0,0,1,0,0,0,1,5,47,2,3,7,0,0,1,0,0,0,0,0,0,0,0,0,0,74.0,5.0,0.03978333333333332,-0.5109333333333332,0.11,2.71
19473,0,0,0,1,0,1,0,0,0,0,0,0,1,5,47,1,3,7,0,0,1,0,0,0,0,0,0,0,0,0,0,90.5,4.0,0.89705,1.9271666666666667,-0.52,2.43
19474,0,0,0,1,0,0,0,0,1,0,0,0,0,5,46,2,3,7,0,0,0,0,0,0,0,1,0,0,0,0,0,89.7,1.0,0.9234916666666664,2.0017,-0.45,3.02
19475,0,0,0,1,0,0,0,0,0,0,0,0,0,5,46,1,3,7,0,0,1,0,0,0,0,0,0,0,0,0,0,87.6,3.0,0.9610666666666668,1.9544,0.68,3.19
19476,0,0,0,1,0,0,0,0,0,0,0,0,2,4,38,1,3,5,0,0,0,0,0,0,0,1,0,0,0,0,0,88.6,2.0,1.5553083333333333,1.3366333333333331,0.23,2.62
19477,1,0,0,0,0,0,0,2,1,0,0,0,1,4,37,4,3,5,0,0,0,0,0,0,0,1,0,0,0,0,0,84.1,3.0,1.8642583333333331,0.759,0.35,3.12
19478,0,0,0,1,0,0,0,1,1,0,0,0,1,4,37,3,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,91.7,11.0,1.260275,1.663433333333333,-0.51,4.09
19479,1,0,0,0,0,0,0,1,0,0,0,0,1,4,37,2,3,5,0,0,0,0,0,0,0,0,0,0,0,1,0,83.4,8.0,1.794675,0.9381666666666664,-0.02,1.94
19480,1,0,0,0,0,0,0,0,0,0,0,0,1,4,37,1,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,83.3,8.0,1.719525,1.0241666666666664,0.19,1.42
19481,0,0,0,1,0,0,0,0,1,0,0,0,0,4,36,2,3,5,0,0,0,0,0,0,0,1,0,0,0,0,0,89.0,14.0,1.5956666666666668,1.4384,0.83,2.09
19482,0,0,0,1,0,0,0,0,0,0,0,0,0,4,36,1,3,5,0,0,0,0,0,0,0,0,0,0,0,1,0,90.7,12.0,1.3089833333333332,1.9257333333333333,0.48,3.66
19483,0,0,0,1,0,0,0,1,1,0,0,1,0,4,35,3,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,88.6,7.0,0.742575,1.361,-0.71,1.81
19484,0,1,0,0,0,0,0,0,1,0,0,1,0,4,35,2,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,76.2,13.0,0.416925,-0.20563333333333328,-2.45,-0.49
19485,0,0,0,1,0,0,0,0,0,0,0,1,0,4,35,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,90.8,5.0,1.257491666666667,2.034666666666667,-0.05,2.55
19486,0,0,0,1,0,0,0,2,1,0,0,0,0,4,34,4,1,5,0,0,0,0,0,0,0,0,1,0,0,0,0,89.9,6.0,1.79885,1.3251666666666668,0.57,2.26
19487,0,1,0,0,0,0,0,1,1,0,0,0,0,4,34,3,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,74.4,13.0,-0.0966,-0.4808333333333332,-1.26,1.35
19488,1,0,0,0,0,0,0,1,0,0,0,0,0,4,34,2,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,82.5,2.0,1.8266833333333332,0.812033333333333,0.11,3.47
19489,0,1,0,0,0,0,0,0,0,0,0,0,0,4,34,1,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,74.1,13.0,-0.05485,-0.4278,-1.29,2.13
19490,0,0,0,1,0,0,0,3,1,0,0,0,2,3,28,5,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,90.1,7.0,0.6020166666666666,1.5731333333333333,-0.65,1.68
19491,0,0,0,1,0,0,0,2,1,0,0,0,2,3,28,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,92.1,12.0,1.2741916666666668,1.7179,1.01,2.52
19492,1,0,0,0,0,0,0,2,0,0,0,0,2,3,28,3,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,84.1,6.0,1.4620666666666668,1.4025666666666667,0.42,2.67
19493,0,0,0,1,0,0,0,1,0,0,0,0,2,3,28,2,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,91.7,12.0,1.23105,1.9028,1.04,2.98
19494,0,1,0,0,0,0,0,0,0,0,0,0,2,3,28,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,75.5,13.0,0.12189166666666665,-0.6442333333333332,-1.23,1.08
19495,1,0,0,0,0,0,0,2,2,0,0,0,1,3,27,5,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,85.2,14.0,1.6165416666666668,0.9711333333333332,0.72,1.25
19496,1,0,0,0,0,0,0,2,1,0,0,0,1,3,27,4,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,85.6,8.0,1.6763833333333331,1.1288,-0.23,1.67
19497,0,0,0,1,0,0,0,1,1,0,0,0,1,3,27,3,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,89.1,8.0,0.5741833333333332,1.4943,0.16,1.8
19498,0,0,0,1,0,0,0,0,1,0,0,0,1,3,27,2,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,91.9,11.0,1.0501333333333331,1.9587,-1.43,3.35
19499,0,0,0,1,0,0,0,0,0,0,0,0,1,3,27,1,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,90.5,3.0,1.0362166666666668,1.9157,0.71,3.19
19500,0,0,0,1,0,1,0,1,1,0,0,0,0,3,26,3,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,91.0,13.0,1.0292583333333332,2.046133333333333,-0.04,1.32
19501,1,0,0,0,0,1,0,0,1,0,0,0,0,3,26,2,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,82.8,14.0,1.869825,1.1431333333333331,1.61,2.16
19502,1,0,0,0,0,1,0,0,0,0,0,0,0,3,26,1,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,86.7,11.0,0.6326333333333332,1.3724666666666667,-1.04,2.73
19503,1,0,0,0,0,0,0,1,1,1,1,1,2,2,22,3,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,85.3,3.0,1.54835,1.306533333333333,0.31,2.92
19504,0,0,0,1,0,0,0,0,1,1,1,1,2,2,22,2,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,93.6,12.0,1.3507333333333331,1.9716,0.9,2.78
19505,1,0,0,0,0,0,0,0,0,1,1,1,2,2,22,1,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,84.6,14.0,1.719525,0.9138,0.36,1.39
19506,0,0,0,1,0,0,0,2,2,0,1,1,2,2,21,7,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,92.2,11.0,0.876175,1.4197666666666668,-0.86,3.16
19507,1,0,0,0,0,0,0,2,2,0,1,1,2,2,21,6,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,85.2,8.0,1.7765833333333332,1.2004666666666663,0.05,1.48
19508,1,0,0,0,0,0,0,2,2,0,1,1,2,2,21,5,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,85.6,6.0,1.602625,0.7819333333333331,0.59,1.88
19509,0,0,0,1,0,0,0,1,2,0,1,1,2,2,21,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,93.9,11.0,1.2992416666666669,2.003133333333333,-1.39,2.78
19510,1,0,0,0,0,0,0,1,1,0,1,1,2,2,21,3,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,84.2,13.0,1.488508333333333,0.8851333333333331,-0.23,0.91
19511,0,1,0,0,0,0,0,0,1,0,1,1,2,2,21,2,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,76.9,13.0,0.3445583333333333,-0.6915333333333332,-1.69,0.11
19512,1,0,0,0,0,0,0,0,0,0,1,1,2,2,21,1,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,84.6,8.0,1.2227,1.3853666666666669,0.1,1.63
19513,0,0,0,1,0,0,0,1,2,0,1,1,1,2,20,4,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,91.9,6.0,1.2324416666666669,1.8899,0.64,2.77
19514,1,0,0,0,0,0,0,1,1,0,1,1,1,2,20,3,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,82.3,9.0,1.79885,0.8650666666666667,0.48,2.29
19515,0,0,0,1,0,0,0,0,1,0,1,1,1,2,20,2,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,91.1,12.0,0.9694166666666668,1.6204333333333332,0.45,4.49
19516,0,0,0,1,0,0,0,0,0,0,1,1,1,2,20,1,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,88.9,9.0,0.5046,1.4441333333333333,0.45,2.32
19517,0,0,0,1,0,0,0,3,1,0,0,1,1,2,19,5,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,92.7,14.0,0.96385,1.8741333333333332,1.05,2.59
19518,0,0,0,1,0,0,0,3,0,0,0,1,1,2,19,4,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,92.2,2.0,0.8525166666666666,1.7838333333333332,-0.02,3.43
19519,1,0,0,0,0,0,0,2,0,0,0,1,1,2,19,3,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,84.1,12.0,1.5288666666666668,0.8851333333333331,0.84,3.11
19520,0,0,0,1,0,0,0,1,0,0,0,1,1,2,19,2,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,89.2,14.0,1.3966583333333331,1.7365333333333333,0.57,0.59
19521,0,0,0,1,0,0,0,0,0,0,0,1,1,2,19,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,90.0,14.0,1.6471583333333333,1.4771,1.86,1.41
19522,0,0,0,1,0,0,0,0,0,0,0,1,0,2,18,1,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,88.1,13.0,0.12606666666666666,1.1159,-1.15,2.46
19523,1,0,0,0,0,0,0,1,1,0,0,0,0,2,17,3,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,83.6,8.0,1.560875,1.1445666666666665,-0.12,1.9
19524,0,0,0,1,0,0,0,0,1,0,0,0,0,2,17,2,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,92.1,13.0,1.1545083333333332,2.0834,-0.1,1.35
19525,1,0,0,0,0,0,0,0,0,0,0,0,0,2,17,1,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,82.7,9.0,1.7543166666666667,1.1804,0.44,1.79
19526,0,0,0,1,0,0,0,0,1,0,1,0,2,1,13,2,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,89.8,4.0,0.5574833333333332,1.2019,-0.73,2.76
19527,1,0,0,0,0,0,0,0,0,0,1,0,2,1,13,1,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,84.5,3.0,1.393875,1.1474333333333333,0.59,3.05
19528,1,0,0,0,0,0,0,1,1,0,1,1,1,1,12,3,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,83.7,12.0,1.6763833333333331,1.0557,0.9,2.97
19529,0,0,0,1,0,0,0,0,1,0,1,1,1,1,12,2,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,89.4,13.0,0.517125,1.2062,-2.24,1.11
19530,0,0,0,1,0,0,0,0,0,0,1,1,1,1,12,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,92.0,1.0,1.1322416666666668,1.8641,-0.35,3.13
19531,0,0,0,1,0,1,0,0,1,0,0,1,1,1,11,2,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,90.4,7.0,0.4517166666666666,1.3724666666666667,-0.66,2.17
19532,0,0,0,1,0,1,0,0,0,0,0,1,1,1,11,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,91.0,9.0,1.502425,1.7064333333333332,0.46,2.02
19533,1,0,0,0,0,0,0,1,2,0,0,1,0,1,10,4,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,82.0,12.0,1.768233333333333,1.0571333333333333,1.2,2.64
19534,1,0,0,0,0,0,0,0,2,0,0,1,0,1,10,3,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,84.2,12.0,1.661075,1.1331,1.93,2.94
19535,0,0,0,1,0,0,0,0,1,0,0,1,0,1,10,2,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,89.0,13.0,0.5741833333333332,1.3538333333333332,-0.96,1.11
19536,0,0,0,1,0,0,0,0,0,0,0,1,0,1,10,1,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,91.3,6.0,1.1489416666666667,1.7652,0.73,2.44
19537,0,0,0,1,0,0,0,1,2,0,0,0,0,1,9,4,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,87.6,7.0,0.2513166666666666,1.3423666666666667,-0.56,1.64
19538,0,0,0,1,0,0,0,1,1,0,0,0,0,1,9,3,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,88.7,11.0,0.538,1.3323333333333331,-0.19,3.24
19539,0,0,0,1,0,0,0,1,0,0,0,0,0,1,9,2,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,90.3,2.0,1.126675,2.0232,0.23,2.74
19540,0,0,0,1,0,0,0,0,0,0,0,0,0,1,9,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,89.6,14.0,1.41475,1.7136,0.02,0.55
